step,vehicle_id,nearest_dist,ai_prediction,actual_collision,speed
130,10,16.165169806984586,1,0,10.517239712489205
130,12,272.04092738669164,1,0,6.211457981097475
130,13,32.274827408890886,1,0,8.748836330296953
130,15,7.668199898270881,1,0,7.8701180810744455
130,17,7.500782278980695,1,0,0.0
130,18,137.70120771052652,1,0,12.03939236647825
130,20,12.403237025664982,1,0,7.517419011161169
130,22,7.850256477865946,1,0,0.4012301139330321
130,23,70.73395241175818,1,0,11.683739836254395
130,25,17.651058702820368,1,0,9.77508002126775
130,27,179.24290973079067,1,0,5.813480138267691
130,29,7.4969421350979975,1,0,0.0
130,30,16.248982011997086,1,0,9.25481584428885
130,31,7.4969421350979975,1,0,0.0
130,32,16.60042624727021,1,0,7.854144373751471
130,34,193.20341112098876,1,0,21.518085294745624
130,35,24.793993395722353,1,0,16.94907863697143
130,36,159.50051604462053,1,0,25.8154916348259
130,37,359.7000728824612,1,0,11.567488611019886
130,38,7.850256477865946,1,0,0.0
130,39,29.022943948163064,1,0,11.714081355729341
130,4,3.2627618458110956,1,0,7.463753816301264
130,40,7.5252282083926,1,0,0.0
130,41,70.73395241175818,1,0,20.81592849800725
130,42,7.5252282083926,1,0,0.0
130,43,136.51574528754225,1,0,9.416515489365407
130,44,29.022943948163064,1,0,14.358617360847655
130,45,28.11891528168788,1,0,12.475194955503827
130,46,11.230623284092694,1,0,21.183453869376212
130,47,90.6420973593715,1,0,14.866626867693437
130,48,87.41756180545788,1,0,19.230502103684127
130,49,3.2627618458110956,1,0,0.0
130,51,17.951178439982716,1,0,0.0
130,52,87.41756180545788,1,0,22.482589704670854
130,53,22.320367148124927,1,0,0.0
130,54,90.6420973593715,1,0,13.694774503845865
130,55,634.4980606804262,1,0,20.833983389998675
130,56,100.36948556959541,1,0,6.1826332711769645
130,57,124.71086019375727,1,0,8.553556653073057
130,58,226.65167157904247,1,0,21.609956535581507
130,59,28.11891528168788,1,0,13.382524792716392
130,6,17.951178439982716,1,0,17.941712130806483
130,60,179.24290973079067,1,0,9.25216872213632
130,61,72.46480742510029,1,0,15.154729652311651
130,62,24.793993395722353,1,0,11.68936336985789
130,63,11.230623284092694,1,0,7.8860668886918575
130,64,338.9224021613729,1,0,4.396410480025225
130,7,13.765679328535706,1,0,7.696691328939812
130,8,84.33012912400314,1,0,8.533883809397837
140,1,9.352176312740008,1,0,1.8023145067762987
140,10,7.588116854708366,1,0,0.10693578709209998
140,12,151.72413982294609,1,0,13.809114076863468
140,13,8.807859004072531,1,0,7.095768076095902
140,15,12.768646520000427,1,0,5.846080377296364
140,17,5.958049710067145,1,0,0.0
140,18,150.37802290560955,1,0,11.777213989439451
140,20,3.6428011023416738,1,0,6.228170530684094
140,22,7.198179776458855,1,0,0.011336396314912088
140,23,184.3823234490733,1,0,11.901561325878143
140,25,5.958049710067145,1,0,8.146818515663744
140,27,149.41497201647533,1,0,12.797715571424522
140,29,7.4969421350979975,1,0,0.0
140,30,6.61982555393374,1,0,13.459135767283945
140,31,7.4969421350979975,1,0,0.0
140,32,8.745169941300562,1,0,0.0
140,34,241.93276492634877,1,0,21.918354593001066
140,36,10.777862039495192,1,0,6.184384966571656
140,37,178.36622500471094,1,0,25.546663691756887
140,38,7.198179776458855,1,0,1.5205796712008512
140,39,8.807859004072531,1,0,17.22167758119613
140,4,9.352176312740008,1,0,1.3290777262575681
140,40,10.144179380501079,1,0,5.126736471732147
140,41,107.86354769198981,1,0,8.492420146634123
140,42,10.144179380501079,1,0,0.0
140,43,143.7988305727798,1,0,7.814700119486629
140,44,15.311658794388263,1,0,14.858937577640665
140,45,44.65817892349879,1,0,20.076293030664107
140,46,44.83162299240928,1,0,21.427032251422172
140,47,146.90996609463764,1,0,19.8324548154293
140,48,139.15054362061434,1,0,18.43569744252193
140,49,3.6428011023416738,1,0,0.0
140,51,6.61982555393374,1,0,0.0
140,52,139.15054362061434,1,0,21.56553986667367
140,53,19.85634645058896,1,0,0.0
140,54,22.136187543660764,1,0,7.298496227389187
140,55,505.324881937993,1,0,21.63775379053585
140,56,103.09837156551575,1,0,19.77603104481454
140,57,43.7316258266598,1,0,8.499872435825504
140,58,70.21405304409683,1,0,21.638009617478595
140,59,89.80370461081893,1,0,19.43567537202638
140,6,12.017425398209408,1,0,3.6150215936294137
140,60,149.41497201647533,1,0,14.8839560366489
140,61,54.40816785945876,1,0,18.548027028310152
140,62,68.69174612836788,1,0,13.530148832439236
140,63,43.7316258266598,1,0,12.52065712942388
140,64,230.85939362093094,1,0,12.284130365558468
140,65,22.136187543660764,1,0,9.369923049127605
140,66,151.72413982294609,1,0,14.232160522978132
140,67,70.21405304409683,1,0,4.500700564611995
140,68,68.69174612836788,1,0,8.743534906068817
140,69,44.83162299240928,1,0,4.535188716324047
140,7,16.444991134639732,1,0,10.336909185046018
140,70,107.86354769198981,1,0,0.0
140,8,147.74254601845863,1,0,10.501021058925236
150,1,16.31634257171015,1,0,7.208465661646439
150,10,27.505302711739176,1,0,11.98372545172946
150,13,24.72251913320948,1,0,6.662841624633863
150,15,7.326760330726834,1,0,0.007059815360991684
150,17,21.118612976677518,1,0,5.979226704869293
150,20,5.5933985992320245,1,0,0.3334039048373901
150,22,27.505302711739176,1,0,14.687197617798109
150,25,4.533822363444946,1,0,0.08087471907363217
150,29,7.4969421350979975,1,0,0.0
150,30,8.72184007381958,1,0,1.1604207377178664
150,31,7.4969421350979975,1,0,0.0
150,32,7.5002184619946926,1,0,0.0
150,34,323.9450648204899,1,0,21.28286903492896
150,36,7.497001559670601,1,0,0.0
150,38,65.3093632386873,1,0,6.8143787982367945
150,39,7.284637638584725,1,0,3.256539309335749
150,4,13.737309664518094,1,0,5.337691817044179
150,40,53.97914380539896,1,0,9.612926459846465
150,42,31.18134738607984,1,0,0.0
150,43,91.18358702996345,1,0,18.774127122636482
150,44,4.533822363444946,1,0,0.5331937045512024
150,45,7.5002184619946926,1,0,0.0
150,46,8.103851057100995,1,0,3.6075657607686367
150,47,145.16675785267816,1,0,19.12666916385446
150,48,141.33137540853727,1,0,19.219994529262774
150,49,21.118612976677518,1,0,9.701023775037104
150,51,7.326760330726834,1,0,5.440101272962057
150,52,10.636497691531412,1,0,9.126550799502237
150,53,13.985213970796398,1,0,0.0
150,54,90.98062542628537,1,0,22.08203072918923
150,55,303.1727417112044,1,0,21.99470848484233
150,56,8.103851057100995,1,0,0.0
150,57,55.39132972567776,1,0,24.322270545854607
150,58,63.79500912249169,1,0,7.959201132072875
150,59,7.603280147649294,1,0,0.12621794235304978
150,6,19.203840387737127,1,0,10.205781377794569
150,60,137.53438699688854,1,0,14.441080418883079
150,61,58.759808959077226,1,0,12.38276120037554
150,62,149.9696280639574,1,0,7.353323904675663
150,63,55.39132972567776,1,0,20.828013079263606
150,64,123.22903472789696,1,0,12.81205293479705
150,65,90.98062542628537,1,0,17.90236902692241
150,66,58.759808959077226,1,0,12.304751925390846
150,67,63.79500912249169,1,0,17.37137911426771
150,68,59.46361959374356,1,0,14.21689220431987
150,69,43.202435485915906,1,0,7.2656864761264695
150,7,9.91714989537359,1,0,2.190884558422427
150,70,263.96549652275326,1,0,11.020803512486475
150,71,183.75019499846243,1,0,12.774422675964184
150,72,43.202435485915906,1,0,11.997770071292237
150,73,71.48875854201648,1,0,8.305302557721735
150,74,24.72251913320948,1,0,1.493736281613946
150,75,154.27609971980124,1,0,0.0
150,8,49.59869986468177,1,0,11.832380200735427
160,1,23.77882479874621,1,0,0.0
160,10,33.1745148240997,1,0,21.275618417515517
160,13,7.501057003736914,1,0,0.0
160,15,7.803772106736228,1,0,0.9658895734598593
160,17,52.4153735937493,1,0,24.838714840282567
160,20,7.654180442900008,1,0,0.10202303747042012
160,22,33.1745148240997,1,0,20.660411585073916
160,25,7.526540924894674,1,0,0.09725644605626141
160,29,7.4969421350979975,1,0,0.0
160,30,7.500576159690001,1,0,0.0025337235870226426
160,31,7.4969421350979975,1,0,0.0
160,32,7.5002184619946926,1,0,0.0
160,34,446.8564091121946,1,0,35.876213392290865
160,36,7.497001559670601,1,0,0.0
160,39,17.932065959907657,1,0,8.490383561017044
160,4,7.499289377519219,1,0,0.0
160,40,35.387750419362305,1,0,6.189937284454428
160,42,13.853211957473103,1,0,11.03953137109056
160,44,17.932065959907657,1,0,7.3426504300016315
160,45,7.500181825646786,1,0,0.0
160,46,7.501319694167636,1,0,0.0
160,47,97.4796598298321,1,0,19.614329099274837
160,48,8.099166566369101,1,0,4.994577447611436
160,49,52.4153735937493,1,0,22.690096891774136
160,51,69.1733020227792,1,0,15.559812118389358
160,52,97.66516001678632,1,0,20.12515992381005
160,53,20.75164216175228,1,0,9.9424296243741
160,54,116.69165270199262,1,0,21.81842329863803
160,55,208.06209959496772,1,0,21.563818369328864
160,56,7.501319694167636,1,0,0.0
160,57,16.325224399884107,1,0,10.502983178567524
160,58,90.85060831928841,1,0,22.48230935514533
160,59,7.500181825646786,1,0,0.0
160,6,7.501057003736914,1,0,0.00011933768790338229
160,60,20.535559652595136,1,0,6.226109144299832
160,61,156.4578425270814,1,0,15.133816459470845
160,62,35.387750419362305,1,0,22.39421763886476
160,63,9.45208029116012,1,0,4.939372676429717
160,64,48.74988259130843,1,0,3.4297932885287756
160,65,116.69165270199262,1,0,19.274792615160106
160,66,134.32432708092614,1,0,19.853933345634587
160,67,90.85060831928841,1,0,19.08338034882628
160,68,97.66516001678632,1,0,8.333353044560551
160,69,38.690473839040436,1,0,13.408168674126694
160,7,7.499289377519219,1,0,0.0
160,70,109.48694470784557,1,0,13.465422413496562
160,71,162.32365444131386,1,0,13.186398305475473
160,72,38.690473839040436,1,0,10.952130884918276
160,73,134.32432708092614,1,0,5.98148232300406
160,74,42.325412556984396,1,0,12.22406945658134
160,76,156.4578425270814,1,0,13.932363849514351
160,77,201.49990931352568,1,0,9.557788368031204
160,78,50.8062744390143,1,0,6.967218100931497
160,79,318.4839476998564,1,0,4.415457927528768
160,8,92.13581874987236,1,0,2.1250388634978234
160,80,50.8062744390143,1,0,0.0
170,1,23.77882479874621,1,0,0.0
170,10,12.71953317863388,1,0,6.0464659876778555
170,13,4.971415283188845,1,0,5.5275465477723635
170,15,7.499259435653185,1,0,0.0
170,17,18.551139128864982,1,0,10.73250782161346
170,20,7.499259435653185,1,0,0.0
170,22,12.71953317863388,1,0,4.270388910034671
170,25,7.499283089464759,1,0,0.0
170,29,7.4969421350979975,1,0,0.0
170,30,7.499234469055852,1,0,0.0
170,31,7.4969421350979975,1,0,0.0
170,32,7.5002184619946926,1,0,0.0
170,36,7.497001559670601,1,0,0.0
170,39,35.501445982062165,1,0,23.77167357299051
170,4,7.499289377519219,1,0,0.0
170,40,49.6450411064811,1,0,13.125552018564141
