step,ego_vid,cri_left,cri_right,alert_left,alert_right,scenario_type,top_threat,top_cri
2379,bsd_demo_58,0.0,0.741079609398247,SAFE,WARNING,normal,bsd_demo_57,0.741079609398247
2380,109,0.44789186215651805,0.0,CAUTION,SAFE,normal,125,0.44789186215651805
2380,67,7.227891185789129e-05,0.7040603798820732,SAFE,WARNING,normal,73,0.7040603798820732
2380,73,0.000356683956146444,0.6907527248555511,SAFE,WARNING,normal,54,0.6907527248555511
2380,bsd_demo_57,0.4987290689775011,0.0,CAUTION,SAFE,normal,bsd_demo_58,0.4987290689775011
2380,bsd_demo_58,0.0,0.7497695667178368,SAFE,WARNING,normal,bsd_demo_57,0.7497695667178368
2381,67,2.7320154344977943e-05,0.7257109542001786,SAFE,WARNING,normal,73,0.7257109542001786
2381,73,0.0002532195371494714,0.6621756230161552,SAFE,WARNING,normal,54,0.6621756230161552
2381,bsd_demo_57,0.4336733206860865,0.0,CAUTION,SAFE,normal,bsd_demo_58,0.4336733206860865
2381,bsd_demo_58,0.0,0.7537705131174212,SAFE,WARNING,normal,bsd_demo_57,0.7537705131174212
2382,67,0.00010686752782172966,0.7451230158994984,SAFE,WARNING,normal,73,0.7451230158994984
2382,73,0.0005503066772232475,0.6751779198356912,SAFE,WARNING,normal,54,0.6751779198356912
2382,bsd_demo_57,0.3320484330909707,0.0,CAUTION,SAFE,normal,bsd_demo_58,0.3320484330909707
2382,bsd_demo_58,0.0,0.7555717017420334,SAFE,WARNING,normal,bsd_demo_57,0.7555717017420334
2383,67,1.9003239844965446e-05,0.6928435501970239,SAFE,WARNING,normal,73,0.6928435501970239
2383,73,0.0007580640925083924,0.7215667922909024,SAFE,WARNING,normal,54,0.7215667922909024
2383,bsd_demo_57,0.32073039801105996,0.0,CAUTION,SAFE,normal,bsd_demo_58,0.32073039801105996
2383,bsd_demo_58,0.0,0.7439630143825696,SAFE,WARNING,normal,bsd_demo_57,0.7439630143825696
2384,67,1.808058818831135e-05,0.703969520549827,SAFE,WARNING,normal,73,0.703969520549827
2384,73,0.0011345660435275976,0.7084882270773892,SAFE,WARNING,normal,54,0.7084882270773892
2384,bsd_demo_58,0.0,0.7553701770752261,SAFE,WARNING,normal,bsd_demo_57,0.7553701770752261
2385,109,0.7819202673653035,0.0,WARNING,SAFE,normal,125,0.7819202673653035
2385,67,8.819755542153596e-06,0.6556001077878023,SAFE,WARNING,normal,73,0.6556001077878023
2385,73,0.0007136572838785572,0.7449056791845498,SAFE,WARNING,normal,54,0.7449056791845498
2385,bsd_demo_58,0.0,0.756368328100286,SAFE,WARNING,normal,bsd_demo_57,0.756368328100286
2386,109,0.8339194618318903,0.0,WARNING,SAFE,normal,125,0.8339194618318903
2386,67,8.281925986647495e-06,0.6620545306867249,SAFE,WARNING,normal,73,0.6620545306867249
2386,73,0.0006342240980044848,0.708265480115404,SAFE,WARNING,normal,54,0.708265480115404
2386,bsd_demo_58,0.0,0.7560517726119204,SAFE,WARNING,normal,bsd_demo_57,0.7560517726119204
2387,109,0.8171066435205696,0.0,WARNING,SAFE,normal,125,0.8171066435205696
2387,67,6.622108476621449e-06,0.6386486214615896,SAFE,WARNING,normal,73,0.6386486214615896
2387,73,0.00078569278685976,0.7311773791393454,SAFE,WARNING,normal,54,0.7311773791393454
2388,109,0.8311208885885052,2.1422154044365333e-05,CRITICAL,SAFE,normal,125,0.8311208885885052
2388,67,1.2073082589363002e-06,0.646953766405206,SAFE,WARNING,normal,73,0.646953766405206
2388,73,0.000420445036669304,0.6929736289402209,SAFE,WARNING,normal,54,0.6929736289402209
2389,67,1.8602084596693344e-07,0.577726436675793,SAFE,CAUTION,normal,73,0.577726436675793
2389,73,0.0013432326035020834,0.7100391566601121,SAFE,WARNING,normal,54,0.7100391566601121
2390,67,6.355317888771297e-08,0.5401907225675828,SAFE,CAUTION,normal,73,0.5401907225675828
2390,73,0.00047321800848493955,0.7009412446729304,SAFE,WARNING,normal,54,0.7009412446729304
2391,67,1.3169535642663004e-07,0.5258812676218133,SAFE,CAUTION,normal,73,0.5258812676218133
2391,73,0.00031341224245604813,0.6841022878034971,SAFE,WARNING,normal,54,0.6841022878034971
2392,73,0.0001254694464529988,0.6481430395647737,SAFE,WARNING,normal,54,0.6481430395647737
2393,73,0.0002938211232076601,0.642584114778382,SAFE,WARNING,normal,54,0.642584114778382
2394,73,0.00049621057274078,0.6475504909841042,SAFE,WARNING,normal,54,0.6475504909841042
2395,73,0.00028654104831398754,0.6175516284681577,SAFE,WARNING,normal,54,0.6175516284681577
2396,73,0.0001841158410664609,0.5976266903804267,SAFE,CAUTION,normal,54,0.5976266903804267
2397,73,9.865972353711972e-05,0.4447158010503911,SAFE,CAUTION,normal,54,0.4447158010503911
2398,73,8.805730246357984e-05,0.33114878690163047,SAFE,CAUTION,normal,54,0.33114878690163047
2403,109,0.5854007437026302,0.0,CAUTION,SAFE,TSV,125,0.5854007437026302
2404,109,0.6828609895623974,0.00010507130813000541,CAUTION,SAFE,TSV,125,0.6828609895623974
2408,67,0.5045973949633235,0.0,CAUTION,SAFE,TSV,73,0.5045973949633235
2409,67,0.5584491290477955,0.0,CAUTION,SAFE,TSV,73,0.5584491290477955
2410,140,0.7529225739733187,0.0,WARNING,SAFE,TSV,90,0.7529225739733187
2410,67,0.5697258176813484,0.0,CAUTION,SAFE,TSV,73,0.5697258176813484
2410,bsd_demo_58,0.0,0.751950694262841,SAFE,WARNING,TSV,bsd_demo_57,0.751950694262841
2411,67,0.5790629216546914,0.0,CAUTION,SAFE,TSV,73,0.5790629216546914
2411,bsd_demo_58,0.0,0.7109075381598136,SAFE,WARNING,TSV,bsd_demo_57,0.7109075381598136
2412,109,0.37248290527981526,0.0,CAUTION,SAFE,TSV,125,0.37248290527981526
2412,67,0.6160391843485602,0.0,CAUTION,SAFE,TSV,73,0.6160391843485602
2412,bsd_demo_57,0.5844090608352094,0.0,CAUTION,SAFE,TSV,bsd_demo_58,0.5844090608352094
2412,bsd_demo_58,0.0,0.7256738605890465,SAFE,WARNING,TSV,bsd_demo_57,0.7256738605890465
2413,109,0.49564412164073757,0.0007852497174451826,CAUTION,SAFE,TSV,125,0.49564412164073757
2413,67,0.635774558181494,0.0,CAUTION,SAFE,TSV,73,0.635774558181494
2413,bsd_demo_57,0.7239451397707942,0.0,CAUTION,SAFE,TSV,bsd_demo_58,0.7239451397707942
2413,bsd_demo_58,0.0,0.61370815029635,SAFE,WARNING,TSV,bsd_demo_57,0.61370815029635
2414,111,0.0,0.3802927693291884,SAFE,CAUTION,TSV,65,0.3802927693291884
2414,67,0.6165041056157424,0.0,WARNING,SAFE,TSV,73,0.6165041056157424
2414,bsd_demo_57,0.7130983380997306,0.0,CAUTION,SAFE,TSV,bsd_demo_58,0.7130983380997306
2414,bsd_demo_58,0.0,0.6285454894907624,SAFE,WARNING,TSV,bsd_demo_57,0.6285454894907624
2415,67,0.6256413502787838,0.0,WARNING,SAFE,TSV,73,0.6256413502787838
2415,bsd_demo_57,0.688913277845909,0.0,WARNING,SAFE,TSV,bsd_demo_58,0.688913277845909
2415,bsd_demo_58,0.0,0.462508373417381,SAFE,CAUTION,TSV,bsd_demo_57,0.462508373417381
2416,67,0.5626410525492156,0.0,CAUTION,SAFE,TSV,73,0.5626410525492156
2416,bsd_demo_57,0.5951429348954143,0.0,CAUTION,SAFE,TSV,bsd_demo_58,0.5951429348954143
2416,bsd_demo_58,0.0,0.3500811332002897,SAFE,CAUTION,TSV,bsd_demo_57,0.3500811332002897
2417,137,0.47354257207580475,4.446729803798187e-21,CAUTION,SAFE,TSV,39,0.47354257207580475
2417,67,0.500531710503954,0.0,CAUTION,SAFE,TSV,73,0.500531710503954
2417,bsd_demo_57,0.7164966682109847,0.0,CAUTION,SAFE,TSV,bsd_demo_58,0.7164966682109847
2418,109,0.5761290984049221,0.0,CAUTION,SAFE,TSV,125,0.5761290984049221
2418,67,0.5129328046602911,0.0,CAUTION,SAFE,TSV,73,0.5129328046602911
2418,bsd_demo_8,0.0,0.41942313371481654,SAFE,CAUTION,TSV,113,0.41942313371481654
2419,67,0.4809589112558241,0.0,CAUTION,SAFE,TSV,73,0.4809589112558241
2419,73,7.288575728140099e-05,0.4726135717750505,SAFE,CAUTION,TSV,54,0.4726135717750505
2419,bsd_demo_8,0.0,0.4852809743374628,SAFE,CAUTION,TSV,113,0.4852809743374628
2420,67,0.4984955674419296,0.0,CAUTION,SAFE,TSV,73,0.4984955674419296
2420,73,5.134416922900696e-05,0.47742972401917166,SAFE,CAUTION,TSV,54,0.47742972401917166
2421,67,0.39739527702150385,0.0,CAUTION,SAFE,TSV,73,0.39739527702150385
2421,73,5.191854632099073e-05,0.5481466000838027,SAFE,CAUTION,TSV,54,0.5481466000838027
2422,67,0.49557290769060214,0.0,CAUTION,SAFE,TSV,73,0.49557290769060214
2422,73,4.217627940961794e-05,0.5315439287475786,SAFE,CAUTION,TSV,54,0.5315439287475786
2423,109,0.4515418029250408,0.0002954082164436678,CAUTION,SAFE,TSV,125,0.4515418029250408
2423,67,0.5195783021011843,0.0,CAUTION,SAFE,TSV,73,0.5195783021011843
2423,73,2.8881777016867423e-05,0.49991462639804785,SAFE,CAUTION,TSV,54,0.49991462639804785
2424,67,0.5591912010063156,0.0,CAUTION,SAFE,TSV,73,0.5591912010063156
2424,73,2.334006767870253e-05,0.4823680052374773,SAFE,CAUTION,TSV,54,0.4823680052374773
2425,67,0.47508056726932596,0.0,CAUTION,SAFE,TSV,73,0.47508056726932596
2425,73,1.0892997921108082e-05,0.5369479054956522,SAFE,CAUTION,TSV,54,0.5369479054956522
2426,67,0.4030528084640713,0.0,CAUTION,SAFE,TSV,73,0.4030528084640713
2426,73,1.227649160607003e-05,0.5830645527398238,SAFE,CAUTION,TSV,54,0.5830645527398238
2427,67,0.3402016265416158,0.0,CAUTION,SAFE,TSV,73,0.3402016265416158
2427,73,2.827670873256129e-05,0.5931438554422046,SAFE,CAUTION,TSV,54,0.5931438554422046
2428,67,0.42767883334566903,0.0,CAUTION,SAFE,TSV,73,0.42767883334566903
2428,73,2.4088497366662284e-05,0.5619067860222168,SAFE,CAUTION,TSV,54,0.5619067860222168
2429,67,0.43803870043344106,0.0,CAUTION,SAFE,TSV,73,0.43803870043344106
2429,73,1.983848950438768e-05,0.528351495131388,SAFE,CAUTION,TSV,54,0.528351495131388
2430,67,0.5030115250569028,0.0,CAUTION,SAFE,TSV,73,0.5030115250569028
2430,73,2.05697126752731e-05,0.5141245380004176,SAFE,CAUTION,TSV,54,0.5141245380004176
2431,73,5.4105414723957194e-05,0.5878773017914518,SAFE,CAUTION,TSV,54,0.5878773017914518
2432,73,5.3334689290604264e-05,0.6317923139291578,SAFE,CAUTION,TSV,54,0.6317923139291578
2433,73,4.264017513510559e-05,0.6034042564437527,SAFE,CAUTION,TSV,54,0.6034042564437527
2433,bsd_demo_59,0.6615449842907781,0.0,WARNING,SAFE,TSV,bsd_demo_60,0.6615449842907781
2434,73,7.857029459266993e-05,0.692231357046643,SAFE,WARNING,TSV,54,0.692231357046643
2434,bsd_demo_59,0.707189515380879,0.0,WARNING,SAFE,TSV,bsd_demo_60,0.707189515380879
2435,73,0.00014087784048263146,0.7519783336978967,SAFE,WARNING,TSV,54,0.7519783336978967
2435,bsd_demo_59,0.6424981068727927,0.0,WARNING,SAFE,TSV,bsd_demo_60,0.6424981068727927
2436,73,0.00014922151717983506,0.6614345235476141,SAFE,WARNING,TSV,54,0.6614345235476141
2436,bsd_demo_59,0.5802140535053583,0.0,CAUTION,SAFE,TSV,bsd_demo_60,0.5802140535053583
2437,73,8.068491464337326e-05,0.6395927085496095,SAFE,WARNING,TSV,54,0.6395927085496095
2437,bsd_demo_59,0.3991960945709854,0.0,CAUTION,SAFE,TSV,bsd_demo_60,0.3991960945709854
2438,73,2.967416483003483e-05,0.6941097644825063,SAFE,WARNING,TSV,54,0.6941097644825063
2438,bsd_demo_60,0.0,0.695556671194282,SAFE,WARNING,TSV,bsd_demo_59,0.695556671194282
2439,73,1.616561781932453e-05,0.7230351682410374,SAFE,WARNING,TSV,54,0.7230351682410374
2440,73,1.0168813829135336e-05,0.7528699295942564,SAFE,WARNING,TSV,54,0.7528699295942564
2441,139,0.4644561058415917,3.730079891947153e-06,CAUTION,SAFE,TSV,128,0.4644561058415917
2441,73,6.265550866592168e-06,0.8846186217374485,SAFE,WARNING,TSV,54,0.8846186217374485
2442,139,0.3102048043209271,0.0,CAUTION,SAFE,TSV,128,0.3102048043209271
2442,73,5.308591420120688e-06,0.8747017533702344,SAFE,WARNING,TSV,54,0.8747017533702344
2443,139,0.37801995766686697,4.640458044447109e-05,CAUTION,SAFE,TSV,128,0.37801995766686697
2443,67,9.132113508960833e-36,0.5144679916526911,SAFE,CAUTION,TSV,73,0.5144679916526911
2443,73,1.3146391603930487e-06,0.825068806961985,SAFE,CRITICAL,TSV,54,0.825068806961985
2444,67,2.108221428479716e-34,0.5542895051396645,SAFE,CAUTION,TSV,73,0.5542895051396645
2444,73,2.478663281531671e-07,0.7929107949865563,SAFE,WARNING,TSV,54,0.7929107949865563
2445,25,0.46189799677976867,0.07596449807438152,CAUTION,SAFE,TSV,39,0.46189799677976867
2445,73,2.7890809538506944e-08,0.7486202471284492,SAFE,WARNING,TSV,54,0.7486202471284492
2445,bsp_158,0.6786396921881332,0.0,WARNING,SAFE,TSV,bsp_156,0.6786396921881332
2446,25,0.43007447400702864,0.07507486399174848,CAUTION,SAFE,TSV,39,0.43007447400702864
2446,73,1.7298601205686837e-08,0.745011276287553,SAFE,WARNING,TSV,54,0.745011276287553
2446,88,3.804029539480386e-20,0.394092024445522,SAFE,CAUTION,TSV,93,0.394092024445522
2446,bsp_158,0.429008897529091,0.0,CAUTION,SAFE,TSV,bsp_156,0.429008897529091
2447,73,1.4495372592660645e-08,0.7859314393568302,SAFE,WARNING,TSV,54,0.7859314393568302
2447,88,2.97964563174728e-09,0.4258927582223644,SAFE,CAUTION,TSV,93,0.4258927582223644
2447,bsp_161,0.0,0.3709582896858171,SAFE,CAUTION,TSV,bsp_156,0.3709582896858171
2448,73,5.3510987390947244e-08,0.8148650859177937,SAFE,WARNING,TSV,54,0.8148650859177937
2448,88,2.5708784339211476e-11,0.43183557475560164,SAFE,CAUTION,TSV,93,0.43183557475560164
2449,106,0.4927727552537594,0.0,CAUTION,SAFE,TSV,31,0.4927727552537594
2449,67,3.360844687809145e-27,0.47772184617185937,SAFE,CAUTION,TSV,73,0.47772184617185937
2449,73,4.694086239335326e-08,0.792527194825609,SAFE,WARNING,TSV,54,0.792527194825609
2450,73,2.2257088108848152e-07,0.788914640682485,SAFE,WARNING,TSV,54,0.788914640682485
2450,93,0.45046795977137327,2.4596765315754842e-42,CAUTION,SAFE,TSV,88,0.45046795977137327
2451,73,3.541043858318559e-07,0.7683049740847092,SAFE,WARNING,TSV,54,0.7683049740847092
2451,93,0.41818982646312536,6.108325198414672e-50,CAUTION,SAFE,TSV,88,0.41818982646312536
2452,73,5.2233358871532796e-08,0.7519066187413664,SAFE,WARNING,TSV,54,0.7519066187413664
2452,93,0.5089149834771898,1.0113009543918762e-54,CAUTION,SAFE,TSV,88,0.5089149834771898
2453,73,3.539912895322524e-08,0.7211364057440633,SAFE,WARNING,TSV,54,0.7211364057440633
2453,88,5.436694814015182e-25,0.34845232959344,SAFE,CAUTION,TSV,93,0.34845232959344
2453,93,0.5116345695787989,2.7787836982150317e-58,CAUTION,SAFE,TSV,88,0.5116345695787989
2454,67,1.0135863356820267e-25,0.5202931258219714,SAFE,CAUTION,TSV,73,0.5202931258219714
2454,73,2.9789893091902922e-08,0.6791988263516912,SAFE,WARNING,TSV,54,0.6791988263516912
2454,88,8.39389645188127e-30,0.316132661258583,SAFE,CAUTION,TSV,93,0.316132661258583
2454,93,0.5616248124150646,1.7627295074593662e-66,CAUTION,SAFE,TSV,88,0.5616248124150646
2455,67,1.37101500890288e-24,0.4330109641675252,SAFE,CAUTION,TSV,73,0.4330109641675252
2455,73,2.4738523953819854e-08,0.6636119909263902,SAFE,WARNING,TSV,54,0.6636119909263902
2455,93,0.5398046711078734,4.6303750536344304e-66,CAUTION,SAFE,TSV,88,0.5398046711078734
2456,67,2.0697379130164575e-24,0.36814884000593245,SAFE,CAUTION,TSV,73,0.36814884000593245
2456,73,2.0112769303510664e-08,0.6276530107112434,SAFE,WARNING,TSV,54,0.6276530107112434
2456,93,0.5491585383717201,2.772233923300134e-72,CAUTION,SAFE,TSV,88,0.5491585383717201
2457,73,7.646709964238397e-09,0.5745398344799422,SAFE,CAUTION,TSV,54,0.5745398344799422
2457,93,0.4801363904094613,1.6384077049586723e-76,CAUTION,SAFE,TSV,88,0.4801363904094613
2458,121,0.6817431855219833,0.0,WARNING,SAFE,TSV,103,0.6817431855219833
2458,73,3.740141233203015e-09,0.5434809648694572,SAFE,CAUTION,TSV,54,0.5434809648694572
2458,93,0.3732273194015617,1.7046796286801165e-69,CAUTION,SAFE,TSV,88,0.3732273194015617
2459,73,2.4400952841458358e-09,0.38522714020364307,SAFE,CAUTION,TSV,54,0.38522714020364307
2459,93,0.4928116450380606,7.911363302617732e-74,CAUTION,SAFE,TSV,88,0.4928116450380606
2460,93,0.3626517938651979,1.1295018686269604e-58,CAUTION,SAFE,TSV,88,0.3626517938651979
2465,121,0.5979071478781537,0.0,CAUTION,SAFE,normal,103,0.5979071478781537
2465,25,0.43320688311235744,3.959044838290444e-55,CAUTION,SAFE,normal,39,0.43320688311235744
2466,121,0.6982479618357922,0.0,CAUTION,SAFE,normal,103,0.6982479618357922
2466,25,0.3618975513580753,9.623830095360604e-55,CAUTION,SAFE,normal,39,0.3618975513580753
2467,121,0.6391818762587046,0.0,CAUTION,SAFE,normal,103,0.6391818762587046
2467,25,0.41172188258155457,1.214782581079309e-55,CAUTION,SAFE,normal,39,0.41172188258155457
2468,103,0.0,0.5217949427111247,SAFE,CAUTION,normal,100,0.5217949427111247
2468,121,0.716464094330925,0.0,WARNING,SAFE,normal,103,0.716464094330925
2468,25,0.3844959206243429,1.8549795947302513e-57,CAUTION,SAFE,normal,39,0.3844959206243429
2469,103,0.0,0.594794701420294,SAFE,CAUTION,normal,100,0.594794701420294
2469,121,0.6426729099805698,0.0,WARNING,SAFE,normal,103,0.6426729099805698
2469,25,0.4354228361858152,2.2873474825267218e-61,CAUTION,SAFE,normal,39,0.4354228361858152
2469,93,0.48037036808051825,1.342502812625789e-150,CAUTION,SAFE,normal,88,0.48037036808051825
2470,103,0.0,0.5581072221611405,SAFE,CAUTION,normal,100,0.5581072221611405
2470,121,0.5677387552374956,0.0,CAUTION,SAFE,normal,103,0.5677387552374956
2470,25,0.38658276053099605,3.552071060932274e-62,CAUTION,SAFE,normal,39,0.38658276053099605
2470,93,0.34869297871639804,1.6957574446234098e-147,CAUTION,SAFE,normal,88,0.34869297871639804
2471,103,0.0,0.542542390681248,SAFE,CAUTION,normal,100,0.542542390681248
2471,121,0.5050815963946532,0.0,CAUTION,SAFE,normal,103,0.5050815963946532
2471,25,0.47161261880769184,6.61838462986484e-64,CAUTION,SAFE,normal,39,0.47161261880769184
2471,67,0.602921232857903,0.0,WARNING,SAFE,normal,73,0.602921232857903
2471,93,0.3246118042060956,1.0653418254616948e-144,CAUTION,SAFE,normal,88,0.3246118042060956
2472,103,0.0,0.5274179233573072,SAFE,CAUTION,normal,100,0.5274179233573072
2472,121,0.4786296634871706,0.0,CAUTION,SAFE,normal,103,0.4786296634871706
2472,25,0.3336041849245652,5.4523520217636456e-64,CAUTION,SAFE,normal,39,0.3336041849245652
2472,67,0.5327209178333613,0.0,CAUTION,SAFE,normal,73,0.5327209178333613
2472,88,4.967006537758764e-80,0.36989528730895005,SAFE,CAUTION,normal,93,0.36989528730895005
2472,93,0.366241969055057,2.9176629336144528e-145,CAUTION,SAFE,normal,88,0.366241969055057
2473,103,0.0,0.5027372656806989,SAFE,CAUTION,normal,100,0.5027372656806989
2473,121,0.3786411856083261,0.0,CAUTION,SAFE,normal,103,0.3786411856083261
2473,128,0.4805778894460761,5.732047733466522e-17,CAUTION,SAFE,normal,102,0.4805778894460761
2473,25,0.36588555949237095,4.53430385037525e-65,CAUTION,SAFE,normal,39,0.36588555949237095
2473,67,0.510546968206454,0.0,CAUTION,SAFE,normal,73,0.510546968206454
2473,88,1.1750416342892693e-80,0.3592107677328855,SAFE,CAUTION,normal,93,0.3592107677328855
2473,93,0.3533622729561793,2.741611362748453e-144,CAUTION,SAFE,normal,88,0.3533622729561793
2474,103,0.0,0.4781415610192284,SAFE,CAUTION,normal,100,0.4781415610192284
2474,121,0.35379105251768145,0.0,CAUTION,SAFE,normal,103,0.35379105251768145
2474,128,0.4915070774220549,1.4788129795757322e-28,CAUTION,SAFE,normal,102,0.4915070774220549
2474,143,3.2981955048490474e-06,0.42230416173468527,SAFE,CAUTION,normal,104,0.42230416173468527
2474,25,0.36844817268482727,2.242982503676178e-66,CAUTION,SAFE,normal,39,0.36844817268482727
2474,88,5.297817619307165e-83,0.3078179578346976,SAFE,CAUTION,normal,93,0.3078179578346976
2474,93,0.3413575173186286,2.80920528416667e-143,CAUTION,SAFE,normal,88,0.3413575173186286
2475,103,0.0,0.5178307188013194,SAFE,CAUTION,normal,100,0.5178307188013194
2475,128,0.3010060657427285,3.844617729560286e-05,CAUTION,SAFE,normal,102,0.3010060657427285
2475,143,6.574480093412985e-06,0.33542066982538493,SAFE,CAUTION,normal,104,0.33542066982538493
2475,93,0.31023696396343386,7.352126026024744e-144,CAUTION,SAFE,normal,88,0.31023696396343386
2476,103,0.0,0.575038749378586,SAFE,CAUTION,normal,100,0.575038749378586
2476,128,0.41671090258465465,3.8380785082818646e-39,CAUTION,SAFE,normal,102,0.41671090258465465
2477,103,0.0,0.6329715589312955,SAFE,CAUTION,normal,100,0.6329715589312955
2477,bsp_162,0.6679102214503359,0.0,WARNING,SAFE,normal,bsp_160,0.6679102214503359
2478,103,0.0,0.5622067729463743,SAFE,CAUTION,normal,100,0.5622067729463743
2478,25,0.3662530688443319,6.968480724598672e-79,CAUTION,SAFE,normal,39,0.3662530688443319
2478,88,1.771308510174946e-103,0.3865994305409855,SAFE,CAUTION,normal,93,0.3865994305409855
2478,bsp_162,0.398521716242038,0.0,CAUTION,SAFE,normal,bsp_160,0.398521716242038
2479,103,0.0,0.5717306782369269,SAFE,CAUTION,normal,100,0.5717306782369269
2479,25,0.3854464232615694,1.868532623796835e-83,CAUTION,SAFE,normal,39,0.3854464232615694
2479,88,1.2708676272286464e-110,0.3866172699444619,SAFE,CAUTION,normal,93,0.3866172699444619
2479,93,0.35103567499128235,2.431257940724824e-155,CAUTION,SAFE,normal,88,0.35103567499128235
2479,bsp_163,0.0,0.4076857683683884,SAFE,CAUTION,normal,bsp_160,0.4076857683683884
2480,103,0.0,0.5522170756276584,SAFE,CAUTION,normal,100,0.5522170756276584
2480,25,0.39193731454431324,9.545625143696665e-87,CAUTION,SAFE,normal,39,0.39193731454431324
2480,73,5.35759301137671e-11,0.44925346074369643,SAFE,CAUTION,normal,54,0.44925346074369643
2480,93,0.3597458210857212,1.9670593878892418e-156,CAUTION,SAFE,normal,88,0.3597458210857212
2481,25,0.48923270195799673,3.6113767166449504e-91,CAUTION,SAFE,normal,39,0.48923270195799673
2481,73,5.218629483656272e-10,0.6572035898456401,SAFE,CAUTION,normal,54,0.6572035898456401
2481,93,0.3574684822788342,3.4621161803550233e-158,CAUTION,SAFE,normal,88,0.3574684822788342
2482,25,0.49266265911281315,6.965643146041053e-95,CAUTION,SAFE,normal,39,0.49266265911281315
2482,73,1.554795000573468e-09,0.6632070609395303,SAFE,CAUTION,normal,54,0.6632070609395303
2482,93,0.45307443249756724,1.5344031382497636e-158,CAUTION,SAFE,normal,88,0.45307443249756724
2483,25,0.45735964066873874,6.636152973967571e-100,CAUTION,SAFE,normal,39,0.45735964066873874
2483,73,1.0198085176004283e-09,0.5835776117961633,SAFE,CAUTION,normal,54,0.5835776117961633
2483,93,0.4759450988487635,5.14063547285387e-156,CAUTION,SAFE,normal,88,0.4759450988487635
2484,25,0.5520247735695737,3.593718705998333e-104,CAUTION,SAFE,normal,39,0.5520247735695737
2484,73,5.679237910546625e-10,0.615700904201211,SAFE,CAUTION,normal,54,0.615700904201211
2484,93,0.508568551252646,1.8124880206571225e-154,CAUTION,SAFE,normal,88,0.508568551252646
2485,25,0.5948980532449044,4.087569564000683e-108,CAUTION,SAFE,normal,39,0.5948980532449044
2485,73,3.0281000658654415e-11,0.5863234291740922,SAFE,CAUTION,normal,54,0.5863234291740922
2485,93,0.4818632514232256,7.892087982165801e-153,CAUTION,SAFE,normal,88,0.4818632514232256
2486,25,0.5409033627673799,7.597961162738535e-109,CAUTION,SAFE,normal,39,0.5409033627673799
2486,31,0.7721361464276084,0.0,WARNING,SAFE,normal,66,0.7721361464276084
2486,73,3.035082367391715e-11,0.5355949483747443,SAFE,CAUTION,normal,54,0.5355949483747443
2486,93,0.5372451025879798,1.1142444566668922e-147,CAUTION,SAFE,normal,88,0.5372451025879798
2487,25,0.5342376358237539,1.1358926561031127e-114,CAUTION,SAFE,normal,39,0.5342376358237539
2487,73,3.5362841328385565e-11,0.6300704379320161,SAFE,CAUTION,normal,54,0.6300704379320161
2487,93,0.5058131840843626,6.811244992742218e-147,CAUTION,SAFE,normal,88,0.5058131840843626
2488,25,0.4929968840137287,1.0835234252793465e-118,CAUTION,SAFE,normal,39,0.4929968840137287
2488,73,8.96117171000479e-11,0.597226455104806,SAFE,CAUTION,normal,54,0.597226455104806
2488,93,0.5956877210237805,1.6399013314846664e-150,CAUTION,SAFE,normal,88,0.5956877210237805
2489,25,0.39685995647443073,2.070395985020509e-124,CAUTION,SAFE,normal,39,0.39685995647443073
2489,73,4.5004763942139495e-11,0.648006114274428,SAFE,CAUTION,normal,54,0.648006114274428
2489,93,0.5159010141345045,2.1401576155947325e-151,CAUTION,SAFE,normal,88,0.5159010141345045
2490,25,0.42282613242357414,8.241087622997701e-129,CAUTION,SAFE,normal,39,0.42282613242357414
2490,73,1.1412861923856236e-10,0.6420803742448361,SAFE,CAUTION,normal,54,0.6420803742448361
2490,93,0.4444201038884927,6.35529825922294e-149,CAUTION,SAFE,normal,88,0.4444201038884927
2491,25,0.46033272426487987,3.704594988730588e-133,CAUTION,SAFE,normal,39,0.46033272426487987
2491,73,8.515593255853213e-11,0.6172132838212844,SAFE,WARNING,normal,54,0.6172132838212844
2491,93,0.3927410007244232,6.9397824605626445e-149,CAUTION,SAFE,normal,88,0.3927410007244232
2492,25,0.46592754668876113,2.377697521580201e-137,CAUTION,SAFE,normal,39,0.46592754668876113
2492,73,7.290912405471107e-11,0.5676683181616162,SAFE,CAUTION,normal,54,0.5676683181616162
2492,93,0.5144834999989403,2.762913780236202e-153,CAUTION,SAFE,normal,88,0.5144834999989403
2493,25,0.47900462046152903,2.8501238939168344e-140,CAUTION,SAFE,normal,39,0.47900462046152903
2493,73,1.5813358648621135e-10,0.6458615135372205,SAFE,CAUTION,normal,54,0.6458615135372205
2493,93,0.4775061254664276,4.561955903129888e-153,CAUTION,SAFE,normal,88,0.4775061254664276
2494,25,0.5133354377382942,1.0203530859935469e-142,CAUTION,SAFE,normal,39,0.5133354377382942
2494,73,4.063033794432896e-10,0.6775165110940481,SAFE,CAUTION,normal,54,0.6775165110940481
2494,93,0.5254663820314607,2.2400710340056495e-159,CAUTION,SAFE,normal,88,0.5254663820314607
2495,25,0.4707067143845689,4.739927274867963e-148,CAUTION,SAFE,normal,39,0.4707067143845689
2495,73,7.588322438571489e-10,0.6383613826199612,SAFE,WARNING,normal,54,0.6383613826199612
2495,93,0.6406427648074453,1.1920570505438432e-165,CAUTION,SAFE,normal,88,0.6406427648074453
